,EMI,ROI,EligibleLoanAmount
45255,0,0.24110192,25500
45256,88.268,0.166666667,12591.6
45258,282.667,0.259259259,9299.999999
45261,460,0.084249084,14400
45266,2599,0.206286213,16500
45267,480,0.161073826,3903.900001
45268,239.9742,0.056603774,21627
45269,1329.298101,0.159593243,14400
45271,908,0.101930849,30000
45272,465.822379,0.188377567,10500
45275,922.05,0.170055606,9000
45276,769.298901,0.09901793,15600
45278,599.4,0.090826439,19800
45280,217.26396,0.095840868,10050
45282,659.4281,0.224806202,29400
45285,124.002623,0.173485412,19500
45286,1100,0.099099099,27000
45289,2331,0.23710711,14520
45292,2600.178,0.21875,25837.8
45294,162.666075,0.26335175,9739.500001
45295,1519.2,0.159593243,70500
45296,217.382,0.180327869,24300
45298,4504.497855,0.176615891,24000
45300,108.7482,0.248120301,8880.000001
45302,290.6388,0.186661244,15750
45303,1700,0.145299145,13127.1
45305,2735.85,0.192180305,13800
45307,1023.747725,0.185336049,17400
45309,367.5,0.109131403,4500
45312,1111.623635,0.21253642,2999.999999
45313,710,0.124343257,10080
45314,4737.49621,0.159310635,25700.7
45320,240,0.166666667,17610
45321,2024.25,0.21253642,11100
45323,434.75235,0.105145414,36000
45325,171,0.078765546,15300
45326,464.643742,0.209736052,17012.1
45327,192.970722,0.170055606,13500
45328,2700,0.212598425,10200
45331,525.0035,0.259259259,10500
45332,440,0.099099099,25200
45335,31.2504,0.224806202,11100
45337,682.5,0.163179916,38400
45338,23.62773,0.110241125,18600
45340,629.7,0.173485412,24000
45342,4350,0.224806202,10800
45343,910.014,0.207920792,16500
45348,1197.125,0.072786277,35100
45349,3475,0.122036874,60000
45354,318.5563,0.224806202,11753.1
45355,110,0.099099099,18000
45356,679.649913,0.167984025,3600
45357,2576.25,0.255675475,22334.1
45358,399.70021,0.206286213,10800
45359,150,0.090909091,15600
45361,253.9591,0.18699187,12480
45363,539.8,0.21253642,25350
45365,507.36828,0.236582945,12915
45366,285,0.159663866,24000
45375,450,0.130434783,24000
45377,322.501075,0.097065463,3600
45378,567,0.136069114,8100
45379,528,0.208860759,10500
45381,764.621621,0.173485412,9000
45384,800.004,0.166666667,20400
45385,1949.25,0.206286213,29400
45387,1845,0.155761925,9000
45388,41.147625,0.082147774,20520
45389,1575,0.095022624,30600
45391,272.00878,0.238964992,16500
45395,3013.5,0.167291198,34200
45397,400,0.074074074,36000
45398,366.9295,0.222999223,10500
45402,27.1266,0.224806202,15000
45404,447.65,0.113396578,13500
45406,49.07797,0.177293295,14400
45408,520,0.094202899,18000
45410,339.9864,0.078341014,22500
45411,439.989,0.180327869,2999.999999
45412,630,0.082568807,16800
45414,2148.298636,0.120028159,18000
45415,1168.2,0.175189706,23100
45417,749.249001,0.090826439,24900
45418,151.1657,0.065420561,15000
45419,66.4208,0.137931034,8700.000001
45420,1253.6,0.238617329,14700
45422,267.5,0.096657633,12000
45423,429.5044,0.094202899,32700
45425,212.707921,0.23821132,19500
45426,146.853024,0.132546842,25800
45428,216,0.067164179,19500
45432,65.1083,0.145299145,14250
45433,652.8141,0.212598425,21000
45434,1319.99835,0.141630901,13462.2
45436,0,0.235766144,34500
45438,774.5,0.134124167,9150.000001
45439,267.757785,0.172527927,15300
45442,324.00081,0.07493062,18600
45443,255.49335,0.136069114,10500
45448,588.7619,0.233657752,39000
45449,875,0.259259259,13380
45451,1102.12305,0.170124481,12600
45453,695,0.122036874,8502.000001
45456,749.7299,0.190283401,7800.000001
45459,700,0.259259259,18600
45460,1237.5,0.076212471,37500
45465,410.99726,0.215070644,4650.000001
45467,1425.969939,0.206286213,18300
45470,4200,0.21875,13611
45471,126.728536,0.111032092,16800
45473,4197.5,0.143762308,30510
45474,401.452398,0.159593243,37200
45477,964,0.087924115,19950
45478,658.567415,0.212908304,32850
45479,617.5,0.115044248,7650
45480,124.49178,0.206978588,7499.999999
45482,953.096823,0.24110192,36000
45483,2775,0.099909991,24375
45485,74.101113,0.141557215,23400
45491,259.6,0.06094469,24300
45493,180,0.152542373,8100
45497,1806.99861,0.122036874,33830.7
45498,3797.5,0.131869086,28500
45499,374.9955,0.130434783,36000
45501,4187.651,0.206349206,24231
45504,20.1705,0.259259259,15600
45507,76.295,0.2,16500
45509,38.91034,0.183340139,7800.000001
45513,329.59897,0.093381686,12000
45519,176.4152,0.206349206,15600
45520,368.49665,0.143468951,11400
45521,655.2,0.098449333,21600
45522,1279.6,0.242366846,17400
45525,379.5736,0.18699187,12600
45526,1378.8,0.186859652,19500
45530,624.328155,0.24110192,10800
45531,625,0.111111111,11700
45534,369,0.10952805,28282.8
45535,839.500391,0.206286213,6300
45539,866.25,0.257333828,12750
45542,242.25,0.086757991,10101
45543,160.72485,0.227799228,39000
45546,1890.0027,0.212598425,18600
45548,1300,0.115044248,9000
45551,348.75,0.188640974,12960
45559,725,0.126637555,9478.500001
45562,394,0.136143746,15000
45564,306.24145,0.240986717,10500
45566,4122.798126,0.157823817,30900
45570,1280,0.137931034,13500
45572,832,0.14266118,14700
45573,437.5,0.14893617,9000
45575,445,0.081726354,20760
45581,2496,0.14266118,15600
45583,72.261,0.259259259,20100
45590,336.477207,0.253675647,12749.7
45591,189.4,0.086507719,19800
45594,186.55,0.153976311,10998
45596,125.541,0.130434783,15000
45598,156.8448,0.21875,13500
45599,463.46015,0.156118143,49200
45600,24.74,0.166666667,19384.5
45602,875.007,0.259259259,11100
45604,0,0.155833193,3750.000001
45605,832.221187,0.12579771,12000
45606,365.03766,0.189627229,9000
45610,1224,0.092558984,18000
45614,330,0.180327869,10800
45615,876.09,0.091487235,10200
45618,140.838964,0.139488856,7509.6
45620,105.5455,0.224806202,36600
45622,150.4521,0.133824166,37500
45623,1000,0.2,15600
45625,1476,0.155761925,6599.999999
45627,0,0.18699187,13500
45629,184,0.084249084,13950
45630,634.5,0.112609815,11700
45631,106.52103,0.094612947,14400
45634,875.2,0.098611862,18000
45636,953.1,0.24110192,9395.399999
45637,26.45307,0.240410179,9409.799999
45638,42.630939,0.137856712,22200
45644,210.0786,0.181669394,10800
45645,269.832525,0.21253642,36300
45646,269.305784,0.154405547,22590
45647,2385.447489,0.200703381,15900
45648,900,0.082568807,273300
45651,216.787788,0.206286213,12000
45652,3148.497901,0.173485412,14400
45656,32.484452,0.211605172,7800.000001
45658,650,0.115044248,18000
45661,1680.0028,0.21875,15000
45665,354.00295,0.227799228,17100
45666,427,0.078680671,13800
45668,681.37,0.100476747,18000
45669,641.25,0.124726477,15600
45673,710.5,0.092147072,15480
45680,94.917529,0.242366846,7200
45681,164.5735,0.115044248,3456
45693,189.8,0.086674582,17100
45695,1608.848601,0.122730064,7200
45696,281.466794,0.217894572,15000
45697,230.201151,0.103219442,14100
45698,124.9585,0.145299145,9299.999999
45704,36.912,0.074074074,12600
45707,278.91,0.082568807,17932.5
45708,481.61714,0.124343257,31500
45709,1510.6,0.188575138,15000
45710,959.7,0.242366846,22500
45711,737.5,0.227799228,15000
45715,825.0022,0.099099099,9000
45719,249.985,0.2,9000
45720,1935,0.114260407,17701.8
45724,1202.997995,0.167013744,29250
45728,1614.3552,0.242424242,18000
45732,1395,0.134199134,15300
45739,437.2621,0.148573861,6336
45744,109.4,0.098611862,18000
45745,29.445735,0.134274089,18000
45749,1438.75,0.103219442,20100
45753,102.5,0.090909091,6599.999999
45754,1140,0.221789883,13650
45756,1769.99705,0.227799228,29100
45758,347.24352,0.113475177,24000
45760,1133.00103,0.093381686,21000
45763,461.998152,0.084584401,33000
45764,94.49032,0.240121581,8399.999999
45769,432.751878,0.24110192,9900
45787,434.7,0.126561272,7800.000001
45790,537.709539,0.23821132,10800
45800,80,0.074074074,3600
45802,1709.38565,0.242366846,14700
45812,800,0.074074074,26400
45813,430.2,0.125415428,15000
45814,126.653604,0.180260677,6300
45817,922.99574,0.124343257,14571.6
45823,1650,0.215686275,8100
45825,777.072226,0.175529722,9000
45827,649.35,0.090826439,12300
45829,844.253377,0.252448232,26400
45831,260,0.115044248,9299.999999
45832,3519,0.190021059,36900
45833,1120.0028,0.122807018,24000
45839,579.971,0.224806202,9863.700001
45841,61.893264,0.213341724,18000
45844,554.7,0.156046924,15300
45849,1499.4,0.199935995,10500
45852,887.9112,0.081557678,23648.4
45853,180,0.067164179,12300
45856,1068.8,0.210858586,15636
45858,591,0.164578112,10500
45863,3148.5,0.173485412,58500
45870,749.5,0.130359162,20100
45871,449.75,0.152470548,21300
45878,85.50018653,0.029126214,8700.000001
45879,1623.243915,0.155761925,10132.2
45880,428.4,0.109052031,30000
45881,2121,0.123882951,17400
45883,60.067037,0.19929538,18600
45889,163.3816,0.197946744,18000
45890,766.6281,0.173553719,29250
45892,133.343804,0.211605172,10500
45894,445,0.081726354,37200
45904,1007.28,0.122730064,8671.799999
45907,662.04,0.196916158,11400
45909,43.208458,0.238617329,21000
45911,712.920915,0.155761925,13500
45912,521.5,0.129677981,10500
45913,197.968183,0.239485892,9000
45915,1137.498375,0.139784946,11952.6
45917,285,0.191919192,15600
45919,59,0.055712937,13200
45920,399.9976,0.074074074,8100
45922,207.4,0.17177406,9703.199999
45925,267.310992,0.128084401,18600
45929,1030,0.204771372,5249.999999
45931,423.576702,0.24110192,15000
45934,123.854517,0.176208913,31500
45941,994.00284,0.124343257,8700.000001
45946,273.6,0.185667752,10500
45947,269.00269,0.211977935,11250
45948,3165,0.240410179,20100
45949,30.75328,0.207858048,6599.999999
45951,22.113144,0.180260677,13500
45952,2322,0.134049186,1500.000001
45955,1060.8,0.150237933,8399.999999
45958,97.778,0.166666667,5533.2
45963,1110,0.181669394,31800
45964,160.0088,0.21875,16500
45965,77.351362,0.203694856,22393.8
45968,1257.85,0.186131684,3801.6
45975,147.20079,0.094612947,3300.000001
45978,540,0.097472924,9299.999999
45983,798.3,0.15067097,15300
45985,412.5,0.141630901,8460
45986,691.6146,0.18699187,25500
45988,976.7758,0.145299145,10500
45989,674.9955,0.082568807,19500
45991,310.998445,0.134573778,29880
45992,188.3035,0.259259259,15000
45993,1665,0.181669394,19500
45994,615,0.075785582,8550
45997,537,0.17681923,9299.999999
45999,962.5,0.08045977,6900.000001
46001,3714.59366,0.162479062,12300
46002,245.8022,0.122807018,12900
46003,59,0.055712937,16200
46005,1818,0.131567521,29580
46006,375.750835,0.077065067,9299.999999
46007,1822.25,0.089667729,39128.4
46010,2239.3,0.242366846,27600
46019,179.8,0.082484632,12600
46022,275.2245,0.224806202,6282
46026,1349.5,0.21253642,11250
46027,182.49,0.079952158,20100
46028,1052.4285,0.130434783,10800
46034,224.984,0.166666667,5699.999999
46035,474.191193,0.159451963,28500
46038,350.167454,0.19929538,31200
46043,107.144842,0.152470548,7499.999999
46047,420,0.130434783,7200
46048,177.379075,0.23821132,7200
46051,5.4285,0.259259259,33000
46053,1270.796823,0.24110192,17700
46054,751.134,0.130434783,10858.5
46055,60.191865,0.172527927,16500
46056,323.0282,0.180327869,18000
46058,1270.8,0.24110192,11580
46063,642.6,0.173553719,12600
46064,554,0.121651296,20040
46066,351.518605,0.167013744,11100
46068,2452.8,0.169711059,14400
46077,744,0.085086917,12600
46081,149.973,0.069767442,30000
46083,572.0728,0.206349206,25200
46085,365.70247,0.168744805,15900
46087,1081.304,0.166666667,36000
46088,1890.5,0.165971643,28500
46091,387.4969,0.236641221,19200
46092,335.8,0.143762308,8736.000001
46094,919.752808,0.166388796,9299.999999
46098,918.76,0.10031489,11148.6
46100,1323,0.116841826,18000
46104,526.203508,0.149225795,10650
46107,570.4793,0.224806202,5961.6
46109,1640,0.246987952,15840
46110,559.65,0.137856712,14400
46124,519.625867,0.206286213,14940
46127,35.6104,0.21875,13500
46130,376.9238,0.180327869,13200
46131,1264,0.240121581,8399.999999
46138,343.7489,0.099099099,20250
46141,850.1122,0.103139013,15000
46145,595,0.145299145,13500
46149,70,0.065420561,11250
46159,590,0.227799228,22860
46161,485.00582,0.088422972,9000
46164,463.50103,0.093381686,18000
46165,1270.8,0.24110192,12000
46166,9.9624,0.21875,18000
46171,959.198801,0.107063131,17520
46173,270,0.130434783,7488
46174,1500,0.130434783,30900
46178,502.90107,0.096657633,12000
46179,189.9886,0.159663866,24816
46180,169.5,0.144933732,7800.000001
46181,1049.25,0.122730064,60000
46182,33.845,0.2,7650
46183,416.30092,0.202551834,9600.000001
46185,1166.75,0.152183128,11232
46186,1002.723354,0.139932915,434.9999988
46188,1001.718,0.166666667,13350
46191,278,0.122036874,7800.000001
46192,702.72,0.082568807,64800
46197,46.6524,0.152542373,19200
46200,30.900144,0.171087533,12000
46208,228.69165,0.141630901,16200
46212,1263.63315,0.1507431,14700
46215,226.414904,0.226724405,15750
46220,1049.610375,0.117776798,17400
46221,1604.76,0.166666667,30000
46222,1270.8,0.24110192,7128.299999
46224,300,0.166666667,10845.9
46229,875,0.259259259,12600
46232,218.75,0.08045977,9000
46233,1919.4,0.242366846,12000
46236,1649.25,0.180260677,18600
46238,44.07273,0.122036874,1379.999999
46239,1699,0.145226088,19500
46240,359.14914,0.243570348,19800
46241,15.081,0.130434783,15600
46244,517.5,0.093792478,16740
46245,925.8,0.235824545,9000
46246,1599.2,0.166597216,18600
46251,317.0414,0.073473548,36000
46252,1389.86795,0.122036874,13500
46254,217.3068,0.24110192,7372.8
46255,184.879807,0.242366846,13800
46257,138.462,0.130434783,15000
46260,1049.4939,0.173553719,24000
46265,425,0.078341014,24000
46268,2100,0.130434783,16334.7
46271,388.5,0.114652501,12000
46272,70,0.065420561,60000
46273,449.75,0.152470548,42000
46274,289.8,0.126561272,12000
46276,2250,0.2,9392.699999
46281,1050,0.259259259,1559.999999
46282,4500,0.152542373,11100
46289,1270.8,0.24110192,18900
46293,449.988,0.130434783,15000
46294,95,0.086757991,3600
46297,1768,0.150237933,36000
46300,832,0.206349206,7499.999999
46312,2079.35,0.242366846,25200
46317,170,0.078341014,20700
46319,445.5,0.129299086,17700
46320,214.798926,0.096983926,21000
46321,32.767,0.259259259,8664.000001
46326,3014.99799,0.167360533,29589.9
46330,82.7576,0.190283401,7650
46334,1840,0.18699187,21750
46337,1287.35625,0.111111111,22569.3
46344,300,0.230769231,15150
46345,1717.422598,0.238617329,27383.4
46346,348.6105,0.122422115,21000
46347,193.75,0.071925754,12000
46348,1032,0.107142857,25800
46351,107.82604,0.248346362,10500
46354,679.510437,0.192832351,17400
46361,379.359216,0.24110192,25200
46364,379.4967,0.141630901,12531
46369,176.286936,0.217894572,12600
46371,585.04375,0.238095238,15000
46374,62.0832,0.193548387,12750
46377,23.1392,0.21875,19500
46378,1321.6,0.248346362,18000
46379,1055.597361,0.208798164,21900
46380,42.606,0.166666667,15600
46381,786.49857,0.125109361,12600
46382,69.6864,0.145299145,8399.999999
46384,1440,0.193548387,23400
46385,349.51812,0.084249084,21852.6
46388,252.278,0.134199134,7499.999999
46390,1439.397601,0.193483345,11700
46393,613.29125,0.26335175,13080
46395,2415,0.243570348,34200
46397,209.6059,0.18699187,10200
46399,315,0.173553719,10800
46401,1146.75,0.172527927,37500
46404,615.66336,0.14266118,27000
46408,1704.5,0.08875524,25500
46409,519.598701,0.114965926,16920
46413,78.401848,0.173485412,15000
46417,1214.99838,0.139414802,13680
46420,4312.5,0.147121535,30000
46421,411.7043,0.224806202,45000
46422,227.797152,0.206286213,8399.999999
46423,2153.368175,0.106265082,43500
46424,240,0.193548387,6900.000001
46427,495,0.099099099,9600.000001
46428,2455,0.197109595,23100
46431,649.501299,0.114965926,6000.000001
46432,998.904984,0.244370561,75000
46434,1050.47026,0.122036874,6300
46438,2202.55,0.082484632,27412.5
46440,310.569,0.259259259,14134.5
46441,2284.207464,0.168330007,20100
46444,368,0.084249084,32700
46449,759,0.248120301,10800
46450,3330,0.156118143,18000
46452,2118,0.174781317,7200
46455,1388.8,0.165554072,6750
46457,1150,0.18699187,19500
46461,1.782297,0.24110192,7499.999999
46466,396.413255,0.136814847,12690
46467,236.85,0.136367562,202.5
46468,35.668806,0.259204386,10500
46470,1439.546801,0.242366846,4200.000001
46474,1299.9987,0.115044248,12000
46478,1219.75,0.125491911,20550
46480,900,0.152542373,22484.4
46482,1290,0.079189687,22800
46483,37.758042,0.126561272,12270.9
46487,688.5,0.212598425,14465.4
46489,29.971668,0.206286213,14400
46490,764.506617,0.242366846,19500
46491,851.2988,0.078341014,16500
46492,87.340275,0.168399168,389.9999988
46493,247.5,0.082568807,25500
46499,774.4,0.162198391,30000
46502,585,0.115044248,11400
46515,133.0912,0.195624196,12930
46516,703.8,0.190021059,12000
46517,222.5,0.081726354,22500
46518,154.890519,0.199935995,1950.000001
46522,601.06055,0.134199134,9600.000001
46523,129.8,0.06094469,31800
46524,1250,0.238095238,22500
46528,1642.5,0.098693105,38700
46530,627.99843,0.135695765,6900.000001
46532,4421.99799,0.167360533,24000
46533,123.434805,0.137856712,9600.000001
46538,235.053156,0.16135525,22830.9
46545,1224.99125,0.14893617,2821.200001
46546,303.74035,0.132321041,3764.999999
46548,189.342846,0.24110192,12600
46551,749.5,0.130359162,10080
46552,167.197261,0.152470548,13950
46553,814.5,0.21352733,19500
46557,2418.997581,0.194782189,18000
46565,0,0.24110192,11100
46566,660.00396,0.116607774,22500
46570,2375,0.191919192,18000
46576,545.24387,0.119330691,12450
46577,686.1,0.186131684,19800
46579,699.300999,0.090826439,24600
46580,683,0.120183002,15900
46582,1417.5,0.086340795,22800
46585,46.234076,0.199487672,32400
46586,65.878,0.166666667,12000
46587,979.8684,0.21875,24000
46589,1064.77156,0.093217265,21030
46590,1080,0.097472924,28500
46593,870.29,0.224806202,7308.600001
46594,1270.8,0.24110192,36000
46600,465.6275,0.111111111,19200
46601,275.0011,0.099099099,29444.4
46602,126.875,0.067599068,15222.3
46610,597.368775,0.224505622,31500
46611,3465,0.187652315,16800
46614,189.344,0.090909091,14400
46618,16.206015,0.199935995,11700
46620,944.644602,0.21253642,9600.000001
46625,297.639618,0.186595087,9100.8
46627,1948.05,0.090826439,26700
46628,26.5591,0.145299145,6900.000001
46630,640,0.074074074,15600
46631,274.9967,0.099099099,19500
46632,899.4,0.130359162,8250.000001
46633,350.007,0.259259259,15750
46635,366.88717,0.129677981,12750
46636,261.022372,0.185932921,35100
46638,1889.3,0.21253642,16500
46641,525.0875,0.08045977,11102.4
46642,30.82845,0.221789883,21000
46646,700,0.259259259,18000
46648,818.288145,0.173212071,15900
46649,99.657,0.212598425,11850
46650,569.75416,0.155405405,18434.7
46652,912.9,0.17681923,7499.999999
46653,0,0.259259259,11250
46655,1250,0.238095238,33000
46659,1545,0.204771372,15000
46665,857.5,0.109131403,10500
46673,1379.5,0.216239517,14100
46675,1038.6,0.103460642,32100
46677,2698.5,0.152470548,45000
